CaseID,ActivityID,CompleteTimestamp
1914,Resolve ticket,2013-07-12 15:32:05
1914,Closed,2013-07-27 15:32:23
1928,Assign seriousness,2013-10-01 09:25:05
1928,Take in charge ticket,2013-10-01 12:38:06
1928,Wait,2013-10-09 09:36:07
1928,Resolve ticket,2013-10-18 13:01:47
1928,Closed,2013-11-02 14:02:07
1936,Assign seriousness,2013-02-28 12:00:50
1936,Take in charge ticket,2013-03-11 11:36:10
1936,Resolve ticket,2013-03-18 08:07:58
1936,Closed,2013-04-02 07:08:09
1962,Assign seriousness,2013-01-15 09:24:18
1962,Take in charge ticket,2013-01-22 13:35:30
1962,Wait,2013-01-31 09:18:48
1962,Wait,2013-01-31 09:18:49
1962,Resolve ticket,2013-01-31 13:18:34
1962,Closed,2013-02-15 13:18:51
1968,Assign seriousness,2013-03-25 10:11:28
1968,Take in charge ticket,2013-04-10 07:36:01
1968,Resolve ticket,2013-04-10 10:26:02
1968,Closed,2013-04-25 10:26:22
1972,Assign seriousness,2013-05-20 11:48:49
1972,Resolve ticket,2013-05-23 12:58:29
1972,Resolve ticket,2013-05-23 12:58:29
1972,Take in charge ticket,2013-05-23 15:51:48
1972,Resolve ticket,2013-06-06 07:07:54
1972,Closed,2013-06-21 07:08:13
1974,Take in charge ticket,2013-09-30 13:48:54
1974,Wait,2013-10-08 13:13:27
1974,Take in charge ticket,2013-10-18 08:40:06
1974,Wait,2013-10-18 09:00:24
1974,Resolve ticket,2013-10-21 13:56:11
1974,Closed,2013-11-05 14:56:24
1975,Assign seriousness,2013-05-23 08:34:42
1975,Take in charge ticket,2013-05-29 15:36:19
1975,Wait,2013-05-31 08:10:29
1975,Resolve ticket,2013-06-11 10:14:21
1975,Closed,2013-06-26 10:14:42
1987,Assign seriousness,2013-06-05 15:19:23
1987,Take in charge ticket,2013-06-07 10:10:28
1987,Wait,2013-06-10 08:17:15
1987,Resolve ticket,2013-06-28 08:23:41
1987,Closed,2013-07-13 08:24:01
1988,Assign seriousness,2012-07-30 10:55:06
1988,Take in charge ticket,2012-07-31 15:11:01
1988,Resolve ticket,2012-07-31 15:11:19
1988,Closed,2012-09-12 11:01:25
1991,Assign seriousness,2012-07-31 16:04:20
1991,Take in charge ticket,2012-08-23 14:20:33
1991,Resolve ticket,2012-08-23 14:29:23
1991,Closed,2012-09-07 14:29:40
1997,Take in charge ticket,2013-05-22 12:50:24
1997,Resolve ticket,2013-06-07 07:00:37
1997,Closed,2013-06-22 07:00:56
2017,Assign seriousness,2013-08-20 15:30:10
2017,Take in charge ticket,2013-09-05 07:37:57
2017,Resolve ticket,2013-09-05 12:41:28
2017,Closed,2013-09-20 12:41:39
2030,Assign seriousness,2012-11-06 13:01:54
2030,Take in charge ticket,2012-11-07 15:51:56
2030,Wait,2012-12-05 10:04:03
2030,Resolve ticket,2012-12-14 10:48:35
2030,Closed,2012-12-29 10:48:53
2039,Assign seriousness,2013-01-30 13:28:02
2039,Take in charge ticket,2013-02-05 14:05:34
2039,Wait,2013-02-07 08:43:18
2039,Resolve ticket,2013-02-22 11:08:48
2039,Closed,2013-03-09 11:09:04
2044,Assign seriousness,2013-06-06 15:55:38
2044,Take in charge ticket,2013-06-10 07:54:01
2044,Wait,2013-06-10 08:04:41
2044,Resolve ticket,2013-06-26 08:26:42
2044,Closed,2013-07-11 08:26:56
2053,Assign seriousness,2012-08-02 09:10:40
2053,Take in charge ticket,2012-08-02 09:14:53
2053,Resolve ticket,2012-08-03 12:44:59
2053,Closed,2012-09-05 09:21:43
2054,Assign seriousness,2013-04-04 10:02:28
2054,Take in charge ticket,2013-04-22 08:36:14
2054,Wait,2013-04-22 08:43:04
2054,Resolve ticket,2013-04-22 09:52:37
2054,Closed,2013-05-07 09:52:54
2055,Assign seriousness,2013-04-23 10:12:28
2055,Resolve ticket,2013-05-09 08:47:24
2055,Resolve ticket,2013-05-09 08:47:25
2055,Closed,2013-05-24 08:47:41
2058,Assign seriousness,2013-02-11 10:53:09
2058,Take in charge ticket,2013-03-14 14:45:36
2058,Resolve ticket,2013-03-18 10:23:57
2058,Closed,2013-04-02 09:24:09
2061,Assign seriousness,2012-08-10 07:48:18
2061,Take in charge ticket,2012-08-10 08:20:30
2061,Resolve ticket,2012-08-10 09:28:27
2061,Closed,2012-09-14 07:50:37
2068,Assign seriousness,2013-05-02 12:30:14
2068,Take in charge ticket,2013-05-20 07:11:41
2068,Wait,2013-05-20 07:56:04
2068,Resolve ticket,2013-05-27 15:16:10
2068,Closed,2013-06-11 15:16:29
2074,Assign seriousness,2013-02-27 08:54:54
2074,Take in charge ticket,2013-02-27 08:55:12
2074,Wait,2013-02-27 09:06:33
2074,Resolve ticket,2013-04-08 09:50:52
2074,Closed,2013-04-23 09:51:09
2082,Assign seriousness,2013-03-13 17:31:41
2082,Take in charge ticket,2013-03-29 09:00:05
2082,Wait,2013-03-29 09:23:36
2082,Resolve ticket,2013-04-08 15:06:30
2082,Closed,2013-04-23 15:06:49
2084,Assign seriousness,2012-08-29 12:41:22
2084,Take in charge ticket,2012-09-04 07:09:20
2084,Wait,2012-09-06 13:21:33
2084,Resolve ticket,2012-10-12 10:21:41
2084,Closed,2012-10-27 10:21:52
2091,Assign seriousness,2013-04-17 15:36:46
2091,Require upgrade,2013-04-24 14:30:41
2091,Require upgrade,2013-04-24 14:30:41
2091,Resolve ticket,2013-05-31 13:26:54
2091,Closed,2013-06-15 13:27:14
2102,Assign seriousness,2013-01-22 15:05:42
2102,Take in charge ticket,2013-01-29 10:21:54
2102,Wait,2013-01-30 14:10:23
2102,Resolve ticket,2013-02-26 14:03:05
2102,Closed,2013-03-13 14:03:19
2108,Assign seriousness,2012-10-19 07:27:36
2108,Take in charge ticket,2012-10-19 07:53:56
2108,Require upgrade,2012-10-19 07:54:52
2108,Take in charge ticket,2012-10-19 10:10:17
2108,Resolve ticket,2012-11-05 15:11:22
2108,Closed,2012-11-20 15:11:39
2118,Assign seriousness,2013-07-26 14:18:48
2118,Take in charge ticket,2013-07-26 14:19:12
2118,Resolve ticket,2013-09-04 15:24:07
2118,Closed,2013-09-19 15:24:18
2121,Assign seriousness,2012-08-06 08:32:05
2121,Take in charge ticket,2012-08-06 08:32:14
2121,Resolve ticket,2012-08-07 09:02:06
2121,Closed,2012-09-09 08:40:32
2124,Assign seriousness,2013-07-02 07:19:50
2124,Take in charge ticket,2013-07-04 10:27:20
2124,Wait,2013-07-04 15:43:47
2124,Resolve ticket,2013-07-19 12:53:42
2124,Closed,2013-08-03 12:53:54
2132,Assign seriousness,2013-11-18 16:42:54
2132,Take in charge ticket,2013-11-19 07:49:52
2132,Require upgrade,2013-11-21 16:45:42
2132,Take in charge ticket,2013-11-25 12:00:56
2132,Resolve ticket,2013-12-13 14:00:24
2132,Closed,2013-12-28 14:00:40
2147,Assign seriousness,2013-06-07 09:27:10
2147,Take in charge ticket,2013-06-07 09:27:28
2147,Wait,2013-06-07 09:28:42
2147,Require upgrade,2013-06-21 07:27:17
2147,Resolve ticket,2013-07-10 07:26:06
2147,Resolve ticket,2013-07-10 07:26:06
2147,Closed,2013-07-25 07:26:19
2148,Assign seriousness,2013-07-09 09:03:29
2148,Take in charge ticket,2013-07-25 15:01:10
2148,Wait,2013-07-31 13:42:10
2148,Resolve ticket,2013-08-20 08:34:41
2148,Closed,2013-09-04 08:34:55
2150,Assign seriousness,2013-05-10 13:00:44
2150,Take in charge ticket,2013-05-28 07:06:22
2150,Wait,2013-05-28 07:24:41
2150,Resolve ticket,2013-05-29 07:07:49
2150,Closed,2013-06-13 07:08:11
2166,Assign seriousness,2012-10-17 10:52:27
2166,Take in charge ticket,2012-10-30 16:14:27
2166,Wait,2012-10-31 13:43:45
2166,Resolve ticket,2012-11-05 11:04:01
2166,Closed,2012-11-20 11:04:19
2174,Assign seriousness,2013-01-28 17:00:24
2174,Wait,2013-02-12 16:54:21
2174,Resolve ticket,2013-02-13 13:57:39
2174,Closed,2013-02-28 13:57:51
2181,Assign seriousness,2013-01-22 13:27:51
2181,Take in charge ticket,2013-02-06 16:41:17
2181,Wait,2013-02-07 09:07:32
2181,Resolve ticket,2013-02-07 13:10:46
2181,Closed,2013-02-22 13:11:01
2183,Assign seriousness,2013-01-30 08:55:30
2183,Take in charge ticket,2013-02-15 08:16:39
2183,Wait,2013-02-15 08:19:12
2183,Resolve ticket,2013-02-25 13:42:58
2183,Closed,2013-03-12 13:43:17
2185,Assign seriousness,2013-06-12 11:02:37
2185,Take in charge ticket,2013-06-27 10:38:00
2185,Wait,2013-06-27 13:37:39
2185,Resolve ticket,2013-07-03 09:28:28
2185,Closed,2013-07-18 09:28:38
2187,Assign seriousness,2013-06-19 07:40:30
2187,Take in charge ticket,2013-06-19 07:41:00
2187,Wait,2013-06-28 13:44:28
2187,Resolve ticket,2013-07-23 09:37:59
2187,Closed,2013-08-07 09:38:11
2190,Assign seriousness,2013-03-18 10:53:43
2190,Take in charge ticket,2013-04-03 07:12:52
2190,Require upgrade,2013-04-03 09:26:31
2190,Wait,2013-04-03 09:58:24
2190,Resolve ticket,2013-04-12 15:42:33
2190,Closed,2013-04-27 15:42:51
2191,Assign seriousness,2013-02-01 13:41:12
2191,Take in charge ticket,2013-02-01 15:10:20
2191,Resolve ticket,2013-02-21 14:51:53
2191,Closed,2013-03-08 14:52:01
2195,Assign seriousness,2013-10-04 07:28:22
2195,Wait,2013-10-04 09:52:28
2195,Assign seriousness,2013-10-18 14:16:16
2195,Take in charge ticket,2013-10-21 08:49:13
2195,Wait,2013-10-21 08:51:16
2195,Wait,2013-10-21 08:52:05
2195,Take in charge ticket,2013-10-21 08:52:50
2195,Resolve ticket,2013-10-24 13:49:56
2195,Closed,2013-11-08 14:50:09
2202,Assign seriousness,2013-10-03 09:29:21
2202,Assign seriousness,2013-10-03 09:29:36
2202,Take in charge ticket,2013-10-03 09:29:46
2202,Require upgrade,2013-10-03 09:54:25
2202,Require upgrade,2013-10-14 08:31:13
2202,Resolve ticket,2013-10-29 14:06:18
2202,Closed,2013-11-13 14:06:33
2205,Assign seriousness,2013-04-04 16:06:08
2205,Take in charge ticket,2013-04-17 08:37:20
2205,Resolve ticket,2013-04-22 08:32:22
2205,Resolve ticket,2013-04-22 08:32:22
2205,Closed,2013-05-07 08:32:34
2209,Assign seriousness,2013-05-22 15:02:26
2209,Resolve ticket,2013-06-25 12:44:06
2209,Resolve ticket,2013-06-25 12:44:07
2209,Closed,2013-07-10 12:44:24
2214,Assign seriousness,2013-02-06 17:31:36
2214,Take in charge ticket,2013-02-11 13:14:01
2214,Wait,2013-02-11 14:05:50
2214,Resolve ticket,2013-03-13 08:40:27
2214,Closed,2013-03-28 08:40:42
2227,Assign seriousness,2012-08-02 12:32:34
2227,Take in charge ticket,2012-08-02 12:43:37
2227,Resolve ticket,2012-08-02 13:27:10
2227,Closed,2012-09-09 12:40:43
2233,Assign seriousness,2013-11-12 11:39:05
2233,Take in charge ticket,2013-11-26 17:02:11
2233,Resolve ticket,2013-12-05 13:41:24
2233,Closed,2013-12-20 13:41:39
2234,Assign seriousness,2012-12-10 11:38:35
2234,Take in charge ticket,2012-12-11 11:24:46
2234,Wait,2012-12-12 11:40:08
2234,Take in charge ticket,2012-12-20 08:43:27
2234,Resolve ticket,2013-01-22 10:06:13
2234,Closed,2013-02-06 10:06:25
2236,Assign seriousness,2013-02-06 16:54:09
2236,Take in charge ticket,2013-02-21 13:55:10
2236,Wait,2013-02-22 09:48:26
2236,Resolve ticket,2013-02-27 13:26:12
2236,Closed,2013-03-14 13:26:30
2239,Assign seriousness,2013-11-05 15:31:34
2239,Take in charge ticket,2013-11-11 11:44:00
2239,Take in charge ticket,2013-11-11 14:32:55
2239,Wait,2013-11-20 17:10:46
2239,Resolve ticket,2013-12-19 10:03:46
2239,Closed,2014-01-03 10:03:58
2241,Assign seriousness,2013-01-18 08:43:56
2241,Take in charge ticket,2013-01-22 09:13:40
2241,Require upgrade,2013-01-25 13:40:41
2241,Resolve ticket,2013-02-14 08:54:42
2241,Closed,2013-03-01 08:54:52
2242,Assign seriousness,2012-10-29 14:24:19
2242,Assign seriousness,2012-10-29 14:26:09
2242,Take in charge ticket,2012-10-29 14:26:28
2242,Resolve ticket,2012-11-15 15:30:06
2242,Closed,2012-11-30 15:30:23
2248,Assign seriousness,2013-06-11 15:43:57
2248,Take in charge ticket,2013-06-19 15:18:32
2248,Resolve ticket,2013-06-27 13:18:38
2248,Closed,2013-07-12 13:18:48
2254,Assign seriousness,2012-09-03 10:13:06
2254,Take in charge ticket,2012-09-04 07:16:55
2254,Resolve ticket,2012-10-09 16:20:22
2254,Closed,2012-10-24 16:20:39
2262,Assign seriousness,2013-03-27 11:23:50
2262,Take in charge ticket,2013-03-29 13:53:58
2262,Wait,2013-03-29 16:28:16
2262,Resolve ticket,2013-04-12 15:22:11
2262,Closed,2013-04-27 15:22:31
2263,Assign seriousness,2013-04-04 12:38:38
2263,Take in charge ticket,2013-04-22 09:16:10
2263,Resolve ticket,2013-04-22 09:18:04
2263,Closed,2013-05-07 09:18:24
2265,Assign seriousness,2013-02-07 14:00:23
2265,Take in charge ticket,2013-02-11 11:11:03
2265,Wait,2013-02-11 14:38:35
2265,Resolve ticket,2013-03-13 08:23:48
2265,Closed,2013-03-28 08:24:02
2266,Assign seriousness,2013-11-07 11:47:24
2266,Take in charge ticket,2013-11-21 08:52:38
2266,Wait,2013-11-21 10:12:50
2266,Take in charge ticket,2013-11-21 10:13:11
2266,Wait,2013-11-21 10:53:50
2266,Resolve ticket,2013-11-25 13:17:12
2266,Closed,2013-12-10 13:17:28
2272,Assign seriousness,2013-02-13 13:35:56
2272,Take in charge ticket,2013-02-28 14:40:08
2272,Resolve ticket,2013-03-01 09:35:16
2272,Closed,2013-03-16 09:35:35
2273,Assign seriousness,2012-10-30 09:18:37
2273,Take in charge ticket,2012-10-30 09:19:07
2273,Resolve ticket,2012-11-15 09:05:15
2273,Closed,2012-11-30 09:05:33
2275,Assign seriousness,2013-04-12 07:47:58
2275,Wait,2013-04-12 09:54:51
2275,Resolve ticket,2013-05-03 08:01:55
2275,Closed,2013-05-18 08:02:12
2286,Assign seriousness,2013-02-05 11:48:46
2286,Take in charge ticket,2013-02-20 08:30:53
2286,Resolve ticket,2013-02-21 10:08:43
2286,Closed,2013-03-08 10:09:01
2288,Assign seriousness,2013-05-15 09:22:18
2288,Take in charge ticket,2013-05-16 15:16:40
2288,Require upgrade,2013-05-17 12:07:52
2288,Resolve ticket,2013-06-05 08:37:04
2288,Resolve ticket,2013-06-05 08:38:45
2288,Closed,2013-06-20 08:37:22
2289,Assign seriousness,2012-11-09 08:06:02
2289,Take in charge ticket,2012-11-09 08:24:54
2289,Require upgrade,2012-11-09 09:45:18
2289,Resolve ticket,2012-12-07 11:48:17
2289,Closed,2012-12-22 11:48:34
2292,Assign seriousness,2013-09-25 15:44:21
2292,Take in charge ticket,2013-10-02 07:21:53
2292,Require upgrade,2013-10-11 12:29:55
2292,Resolve ticket,2013-10-14 13:39:45
2292,Closed,2013-10-29 14:40:00
2303,Assign seriousness,2012-09-21 12:21:03
2303,Take in charge ticket,2012-09-21 12:21:24
2303,Create SW anomaly,2012-09-21 12:25:06
2303,Require upgrade,2012-10-23 10:32:01
2303,Resolve ticket,2012-10-29 16:12:01
2303,Closed,2012-11-13 16:12:21
2305,Assign seriousness,2013-02-18 11:07:14
2305,Take in charge ticket,2013-03-06 08:20:18
2305,Wait,2013-03-06 09:30:35
2305,Resolve ticket,2013-03-11 09:36:27
2305,Closed,2013-03-26 09:36:39
2309,Assign seriousness,2013-11-13 13:31:11
2309,Require upgrade,2013-11-21 11:21:04
2309,Resolve ticket,2013-11-29 16:04:46
2309,Closed,2013-12-14 16:05:05
2310,Assign seriousness,2012-12-03 10:09:25
2310,Take in charge ticket,2012-12-11 08:56:12
2310,Wait,2012-12-11 09:02:42
2310,Resolve ticket,2012-12-21 09:04:16
2310,Closed,2013-01-05 09:04:32
2315,Assign seriousness,2013-11-21 16:56:05
2315,Assign seriousness,2013-11-21 16:56:17
2315,Take in charge ticket,2013-11-22 08:37:19
2315,Wait,2013-11-28 14:19:04
2315,Resolve ticket,2013-12-17 09:32:12
2315,Closed,2014-01-01 09:32:25
2316,Assign seriousness,2012-08-07 10:59:02
2316,Take in charge ticket,2012-08-09 15:21:57
2316,Wait,2012-08-17 14:38:39
2316,Resolve ticket,2012-08-28 15:28:54
2316,Closed,2012-09-12 15:29:05
2319,Assign seriousness,2012-08-06 14:23:05
2319,Take in charge ticket,2012-08-06 14:23:20
2319,Resolve ticket,2012-08-06 14:24:47
2319,Closed,2012-09-07 14:30:40
2329,Assign seriousness,2012-08-02 09:01:16
2329,Take in charge ticket,2012-08-02 15:05:18
2329,Resolve ticket,2012-08-02 15:11:13
2329,Closed,2012-09-07 09:10:30
2339,Assign seriousness,2013-06-03 12:19:57
2339,Take in charge ticket,2013-06-04 10:16:03
2339,Require upgrade,2013-06-11 06:57:54
2339,Resolve ticket,2013-07-16 12:06:37
2339,Closed,2013-07-31 12:06:50
2349,Assign seriousness,2013-07-29 07:09:23
2349,Take in charge ticket,2013-07-29 08:17:36
2349,Resolve ticket,2013-08-14 09:15:12
2349,Closed,2013-08-29 09:15:25
2350,Assign seriousness,2013-10-01 09:22:44
2350,Take in charge ticket,2013-10-01 12:33:56
2350,Wait,2013-10-09 09:36:31
2350,Wait,2013-10-09 14:11:30
2350,Take in charge ticket,2013-10-10 13:37:22
2350,Wait,2013-10-14 07:06:16
2350,Resolve ticket,2013-10-17 07:29:26
2350,Closed,2013-11-01 08:29:46
2355,Assign seriousness,2013-07-04 10:52:39
2355,Take in charge ticket,2013-07-04 11:01:35
2355,Wait,2013-07-04 12:41:31
2355,Wait,2013-07-10 08:29:27
2355,Create SW anomaly,2013-07-19 12:48:14
2355,Resolve ticket,2013-07-23 07:57:30
2355,Closed,2013-08-07 07:58:05
2359,Assign seriousness,2013-11-05 11:26:09
2359,Take in charge ticket,2013-11-05 13:33:44
2359,Resolve ticket,2013-11-05 13:56:55
2359,Assign seriousness,2013-11-18 14:13:44
2359,Take in charge ticket,2013-11-20 07:53:39
2359,Resolve ticket,2013-11-29 14:02:13
2359,Closed,2013-12-14 14:02:25
2364,Assign seriousness,2013-01-14 16:45:20
2364,Take in charge ticket,2013-01-29 10:21:37
2364,Wait,2013-01-29 13:57:37
2364,Resolve ticket,2013-01-30 10:06:37
2364,Closed,2013-02-14 10:06:58
2366,Assign seriousness,2012-12-19 16:31:08
2366,Take in charge ticket,2013-01-02 08:45:03
2366,Resolve ticket,2013-01-04 10:07:38
2366,Closed,2013-01-19 10:07:51
2378,Assign seriousness,2013-02-25 09:32:30
2378,Take in charge ticket,2013-03-05 08:09:04
2378,Require upgrade,2013-03-05 08:09:19
2378,Take in charge ticket,2013-03-07 10:03:34
2378,Resolve ticket,2013-03-13 14:35:07
2378,Closed,2013-03-28 14:35:23
2382,Assign seriousness,2013-06-21 07:25:08
2382,Take in charge ticket,2013-06-21 14:46:00
2382,Wait,2013-06-21 15:20:31
2382,Resolve ticket,2013-07-09 15:53:41
2382,Closed,2013-07-24 15:53:58
2385,Assign seriousness,2013-04-05 13:37:32
2385,Take in charge ticket,2013-04-22 08:48:41
2385,Wait,2013-04-23 12:24:18
2385,Resolve ticket,2013-04-29 10:16:42
2385,Closed,2013-05-14 10:16:55
2388,Take in charge ticket,2013-09-30 13:43:38
2388,Wait,2013-10-14 12:09:08
2388,Resolve ticket,2013-10-21 09:59:22
2388,Closed,2013-11-05 10:59:33
2415,Assign seriousness,2013-08-30 14:15:24
2415,Take in charge ticket,2013-09-10 10:01:55
2415,Wait,2013-09-16 07:13:56
2415,Resolve ticket,2013-10-07 14:23:44
2415,Closed,2013-10-22 14:23:57
2419,Assign seriousness,2013-05-22 07:14:24
2419,Take in charge ticket,2013-05-22 07:14:48
2419,Require upgrade,2013-06-05 16:32:50
2419,Wait,2013-06-07 09:14:33
2419,Resolve ticket,2013-06-07 09:44:14
2419,Closed,2013-06-22 09:44:38
2424,Assign seriousness,2012-08-08 10:54:15
2424,Take in charge ticket,2012-08-09 13:16:10
2424,Resolve ticket,2012-08-09 14:44:25
2424,Closed,2012-09-09 11:01:22
2426,Assign seriousness,2012-08-03 10:59:34
2426,Take in charge ticket,2012-08-20 12:48:18
2426,Wait,2012-08-20 13:39:06
2426,Resolve ticket,2012-08-21 12:14:43
2426,Closed,2012-09-05 12:15:02
2428,Assign seriousness,2013-01-28 15:38:53
2428,Take in charge ticket,2013-02-13 15:51:02
2428,Wait,2013-02-13 15:55:49
2428,Resolve ticket,2013-02-14 09:37:40
2428,Closed,2013-03-01 09:37:53
2430,Assign seriousness,2013-05-23 14:14:26
2430,Take in charge ticket,2013-06-10 08:00:11
2430,Wait,2013-06-11 06:57:19
2430,Resolve ticket,2013-06-12 11:00:50
2430,Closed,2013-06-27 11:01:14
2432,Assign seriousness,2012-08-29 07:29:10
2432,Take in charge ticket,2012-08-29 07:29:41
2432,Resolve ticket,2012-09-14 07:52:56
2432,Closed,2012-09-29 07:53:12
2437,Assign seriousness,2013-06-19 09:24:09
2437,Take in charge ticket,2013-06-19 09:25:26
2437,Create SW anomaly,2013-06-28 11:02:36
2437,Resolve ticket,2013-08-01 12:09:16
2437,Closed,2013-08-16 12:09:30
2460,Assign seriousness,2013-07-11 08:17:03
2460,Take in charge ticket,2013-07-25 07:46:38
2460,Wait,2013-07-25 11:03:22
2460,Resolve ticket,2013-07-29 13:05:21
2460,Closed,2013-08-13 13:05:41
2462,Assign seriousness,2012-09-05 15:05:25
2462,Take in charge ticket,2012-09-12 09:42:16
2462,Create SW anomaly,2012-09-21 07:17:58
2462,Resolve ticket,2012-10-12 10:23:31
2462,Closed,2012-10-27 10:23:42
2471,Assign seriousness,2013-06-04 09:16:04
2471,Take in charge ticket,2013-07-03 17:03:34
2471,Resolve ticket,2013-07-04 09:37:50
2471,Closed,2013-07-19 09:38:09
2475,Assign seriousness,2013-05-06 15:48:44
2475,Resolve ticket,2013-05-22 09:48:53
2475,Closed,2013-06-06 09:49:11
2478,Assign seriousness,2013-02-21 15:32:40
2478,Take in charge ticket,2013-03-11 08:11:54
2478,Resolve ticket,2013-03-11 09:49:17
2478,Closed,2013-03-26 09:49:29
2481,Assign seriousness,2013-01-08 11:55:22
2481,Take in charge ticket,2013-01-08 11:55:41
2481,Resolve ticket,2013-02-04 13:51:21
2481,Closed,2013-02-19 13:51:36
2483,Assign seriousness,2013-09-16 15:52:13
2483,Take in charge ticket,2013-09-16 15:53:53
2483,Resolve ticket,2013-10-08 12:49:41
2483,Closed,2013-10-23 12:49:59
2489,Assign seriousness,2013-06-21 10:10:09
2489,Resolve ticket,2013-07-29 08:26:17
2489,Closed,2013-08-13 08:26:31
2491,Assign seriousness,2012-08-13 15:07:18
2491,Take in charge ticket,2012-08-14 13:17:21
2491,Resolve ticket,2012-08-16 08:22:40
2491,Closed,2012-09-15 08:23:09
2500,Assign seriousness,2012-08-10 09:34:02
2500,Take in charge ticket,2012-08-13 08:28:26
2500,Require upgrade,2012-08-20 08:22:36
2500,Require upgrade,2012-08-20 08:23:10
2500,Take in charge ticket,2012-09-06 07:14:39
2500,Resolve ticket,2012-09-13 12:53:30
2500,Resolve ticket,2012-09-13 12:53:31
2500,Closed,2012-09-28 12:53:51
2503,Assign seriousness,2013-09-20 11:16:38
2503,Take in charge ticket,2013-09-20 11:17:00
2503,Wait,2013-09-20 11:17:30
2503,Resolve ticket,2013-10-23 15:43:38
2503,Closed,2013-11-07 16:43:47
2505,Assign seriousness,2013-01-07 14:32:01
2505,Take in charge ticket,2013-01-31 13:42:02
2505,Resolve ticket,2013-02-01 10:52:49
2505,Closed,2013-02-16 10:53:03
2513,Assign seriousness,2012-08-08 15:21:59
2513,Take in charge ticket,2012-08-09 08:57:31
2513,Resolve ticket,2012-08-09 09:25:53
2513,Closed,2012-09-08 10:30:31
2515,Assign seriousness,2013-02-19 09:50:36
2515,Take in charge ticket,2013-02-20 16:54:49
2515,Resolve ticket,2013-03-11 10:56:47
