Case ID,Activity,Complete Timestamp,Resource
3345,Take in charge ticket,2013-03-13 14:10:56,Value 9
3345,Wait,2013-03-13 14:12:58,Value 9
3345,Resolve ticket,2013-03-13 14:26:51,Value 9
3345,Closed,2013-03-28 14:27:03,Value 3
3347,Assign seriousness,2012-04-02 07:25:01,Value 1
3347,Take in charge ticket,2012-04-02 07:29:58,Value 13
3347,Resolve ticket,2012-04-02 13:16:30,Value 1
3347,Resolve ticket,2012-04-02 13:16:32,Value 1
3347,Closed,2012-05-05 07:30:44,Value 5
3348,Assign seriousness,2011-07-28 09:14:22,Value 6
3348,Take in charge ticket,2011-08-03 10:25:36,Value 2
3348,Resolve ticket,2011-08-29 12:54:28,Value 13
3348,Closed,2011-09-13 12:54:40,Value 5
3349,Assign seriousness,2012-02-17 13:09:27,Value 4
3349,Assign seriousness,2012-02-17 14:43:55,Value 2
3349,Take in charge ticket,2012-03-06 09:53:13,Value 1
3349,Wait,2012-03-06 11:37:56,Value 2
3349,Take in charge ticket,2012-03-15 15:38:11,Value 2
3349,Wait,2012-03-15 15:38:28,Value 2
3349,Resolve ticket,2012-03-30 14:07:43,Value 2
3349,Closed,2012-04-14 14:40:12,Value 5
3350,Assign seriousness,2012-05-17 14:28:07,Value 1
3350,Take in charge ticket,2012-05-22 13:37:35,Value 1
3350,Resolve ticket,2012-05-23 12:47:42,Value 1
3350,Closed,2012-06-19 14:30:39,Value 5
3351,Assign seriousness,2011-01-28 15:19:26,Value 8
3351,Take in charge ticket,2011-01-28 16:43:57,Value 14
3351,Resolve ticket,2011-01-28 16:44:13,Value 14
3351,Closed,2011-03-13 15:20:25,Value 5
3352,Assign seriousness,2012-07-02 08:30:42,Value 4
3352,Take in charge ticket,2012-07-02 10:41:41,Value 4
3352,Resolve ticket,2012-07-04 09:10:08,Value 4
3352,Closed,2012-08-09 08:40:21,Value 5
3353,Assign seriousness,2011-01-11 15:01:42,Value 13
3353,Take in charge ticket,2011-01-17 16:53:50,Value 8
3353,Resolve ticket,2011-02-03 16:56:02,Value 8
3353,Closed,2011-02-18 16:56:24,Value 5
3354,Assign seriousness,2013-11-22 16:58:31,Value 1
3354,Take in charge ticket,2013-12-03 15:57:23,Value 9
3354,Wait,2013-12-10 08:58:45,Value 9
3354,Resolve ticket,2013-12-13 14:42:30,Value 9
3354,Closed,2013-12-28 14:42:50,Value 3
3355,Insert ticket,2011-10-27 14:55:23,Value 1
3355,Assign seriousness,2011-10-27 14:55:40,Value 1
3355,Take in charge ticket,2011-11-02 09:03:09,Value 2
3355,Resolve ticket,2011-11-08 16:51:56,Value 2
3355,Closed,2011-12-10 16:00:26,Value 5
3356,Assign seriousness,2010-10-11 15:15:05,Value 7
3356,Take in charge ticket,2010-10-11 15:27:11,Value 7
3356,Wait,2010-10-11 15:27:22,Value 7
3356,Wait,2010-10-12 14:47:41,Value 2
3356,Take in charge ticket,2010-10-21 15:14:12,Value 7
3356,Wait,2010-10-21 15:14:22,Value 7
3356,Wait,2010-10-28 07:15:01,Value 2
3356,Take in charge ticket,2010-11-04 16:34:07,Value 2
3356,Take in charge ticket,2010-11-05 09:32:54,Value 2
3356,Take in charge ticket,2010-11-05 09:39:45,Value 2
3356,Resolve ticket,2010-11-10 16:21:11,Value 2
3356,Closed,2010-11-30 16:10:27,Value 5
3358,Assign seriousness,2011-05-23 13:12:36,Value 8
3358,Take in charge ticket,2011-05-23 13:12:53,Value 8
3358,Resolve ticket,2011-05-23 15:29:59,Value 8
3358,Closed,2011-06-23 13:20:37,Value 5
3359,Assign seriousness,2011-04-14 08:09:20,Value 8
3359,Take in charge ticket,2011-04-14 08:31:09,Value 9
3359,Resolve ticket,2011-04-14 08:31:46,Value 9
3359,Closed,2011-06-12 08:11:04,Value 5
3360,Assign seriousness,2010-12-14 16:33:03,Value 9
3360,Wait,2010-12-16 09:34:07,Value 15
3360,Take in charge ticket,2010-12-22 11:21:33,Value 2
3360,Resolve ticket,2010-12-22 11:21:41,Value 2
3360,Closed,2011-01-23 09:30:32,Value 5
3361,Assign seriousness,2011-11-14 13:11:11,Value 4
3361,Take in charge ticket,2011-11-14 16:39:56,Value 13
3361,Resolve ticket,2011-11-18 15:12:25,Value 13
3361,Closed,2011-12-15 13:20:50,Value 5
3362,Assign seriousness,2010-09-16 09:23:13,Value 9
3362,Take in charge ticket,2010-09-16 09:31:00,Value 9
3362,Resolve ticket,2010-09-16 09:57:17,Value 9
3362,Closed,2010-10-30 09:30:41,Value 5
3363,Assign seriousness,2011-03-01 11:51:37,Value 13
3363,Take in charge ticket,2011-03-01 11:51:49,Value 13
3363,Resolve ticket,2011-03-02 11:04:41,Value 13
3363,Take in charge ticket,2011-03-02 14:32:35,Value 8
3363,Resolve ticket,2011-03-09 14:49:15,Value 13
3363,Closed,2011-04-01 11:00:48,Value 5
3364,Assign seriousness,2013-03-14 14:22:16,Value 4
3364,Take in charge ticket,2013-03-29 08:02:18,Value 9
3364,Wait,2013-03-29 13:27:41,Value 9
3364,Create SW anomaly,2013-03-29 13:47:37,Value 9
3364,Require upgrade,2013-03-29 13:47:55,Value 9
3364,Resolve ticket,2013-04-04 09:32:49,Value 9
3364,Closed,2013-04-19 09:33:05,Value 3
3365,Assign seriousness,2012-07-17 15:31:35,Value 1
3365,Take in charge ticket,2012-07-17 15:31:50,Value 1
3365,Resolve ticket,2012-07-18 07:37:44,Value 4
3365,Closed,2012-09-07 15:40:51,Value 5
3366,Assign seriousness,2011-11-03 16:51:30,Value 1
3366,Take in charge ticket,2011-11-07 11:47:37,Value 13
3366,Wait,2011-11-18 09:30:26,Value 13
3366,Resolve ticket,2011-11-28 14:10:20,Value 13
3366,Closed,2011-12-13 14:10:42,Value 5
3367,Assign seriousness,2012-06-14 15:56:12,Value 1
3367,Take in charge ticket,2012-06-20 07:32:40,Value 13
3367,Resolve ticket,2012-07-10 14:39:18,Value 1
3367,Closed,2012-07-25 14:39:34,Value 5
3369,Assign seriousness,2012-08-03 12:03:04,Value 1
3369,Take in charge ticket,2012-08-03 12:23:20,Value 6
3369,Resolve ticket,2012-08-03 12:25:04,Value 6
3369,Closed,2012-09-05 07:10:42,Value 5
3370,Assign seriousness,2013-05-15 15:32:21,Value 4
3370,Resolve ticket,2013-06-14 12:44:28,Value 2
3370,Resolve ticket,2013-06-14 12:44:28,Value 2
3370,Closed,2013-06-29 12:44:47,Value 3
3371,Assign seriousness,2012-08-06 12:26:32,Value 13
3371,Wait,2012-08-07 08:22:11,Value 12
3371,Resolve ticket,2012-08-09 13:43:12,Value 12
3371,Closed,2012-09-08 13:43:41,Value 5
3372,Assign seriousness,2010-09-13 14:53:41,Value 19
3372,Take in charge ticket,2010-09-22 15:43:05,Value 11
3372,Resolve ticket,2010-09-22 15:45:26,Value 11
3372,Closed,2010-10-27 15:00:24,Value 5
3373,Assign seriousness,2012-07-11 10:39:34,Value 1
3373,Take in charge ticket,2012-07-11 12:54:26,Value 6
3373,Wait,2012-07-13 16:12:56,Value 6
3373,Resolve ticket,2012-08-21 07:20:52,Value 6
3373,Closed,2012-09-05 07:21:11,Value 3
3374,Assign seriousness,2011-05-24 14:38:40,Value 8
3374,Take in charge ticket,2011-05-24 14:39:29,Value 8
3374,Resolve ticket,2011-06-01 12:46:28,Value 8
3374,Closed,2011-07-22 14:40:26,Value 5
3375,Assign seriousness,2010-10-12 13:02:38,Value 2
3375,Take in charge ticket,2010-10-12 13:02:57,Value 2
3375,Resolve ticket,2010-11-09 08:27:45,Value 2
3375,Closed,2010-11-24 08:28:00,Value 5
3376,Assign seriousness,2012-07-31 09:16:25,Value 13
3376,Take in charge ticket,2012-07-31 09:16:36,Value 13
3376,Resolve ticket,2012-07-31 09:16:50,Value 13
3376,Closed,2012-09-01 09:20:21,Value 5
3377,Assign seriousness,2011-01-20 10:39:28,Value 15
3377,Take in charge ticket,2011-02-04 08:49:42,Value 9
3377,Wait,2011-02-07 13:34:18,Value 9
3377,Take in charge ticket,2011-02-23 10:33:20,Value 9
3377,Resolve ticket,2011-02-23 14:03:28,Value 9
3377,Closed,2011-03-10 14:03:39,Value 5
3378,Assign seriousness,2011-12-02 10:06:55,Value 4
3378,Take in charge ticket,2011-12-09 08:08:55,Value 4
3378,Resolve ticket,2011-12-12 13:08:17,Value 4
3378,Closed,2012-01-04 10:10:36,Value 5
3380,Assign seriousness,2011-05-27 09:45:01,Value 9
3380,Take in charge ticket,2011-05-27 09:49:56,Value 9
3380,Wait,2011-05-27 09:50:10,Value 9
3380,Take in charge ticket,2011-05-31 07:13:23,Value 9
3380,Resolve ticket,2011-05-31 07:16:19,Value 9
3380,Closed,2011-06-30 07:16:52,Value 5
3381,Assign seriousness,2012-04-11 07:31:35,Value 1
3381,Take in charge ticket,2012-04-11 08:06:45,Value 2
3381,Resolve ticket,2012-04-11 13:06:45,Value 2
3381,Closed,2012-05-12 07:40:13,Value 5
3382,Assign seriousness,2012-02-03 10:48:29,Value 4
3382,Resolve ticket,2012-02-03 10:48:40,Value 4
3382,Closed,2012-03-07 10:51:24,Value 5
3383,Assign seriousness,2010-11-04 08:59:42,Value 2
3383,Take in charge ticket,2010-11-12 08:48:13,Value 7
3383,Resolve ticket,2010-11-12 08:48:45,Value 7
3383,Closed,2010-12-07 09:00:17,Value 5
3384,Assign seriousness,2011-04-07 09:13:54,Value 8
3384,Take in charge ticket,2011-04-07 09:14:10,Value 8
3384,Take in charge ticket,2011-04-07 09:14:47,Value 8
3384,Schedule intervention,2011-04-18 14:12:31,Value 12
3384,Resolve ticket,2011-04-27 11:01:31,Value 2
3384,Closed,2011-05-18 16:00:22,Value 5
3385,Assign seriousness,2010-09-09 13:52:41,Value 7
3385,Take in charge ticket,2010-09-10 15:17:16,Value 2
3385,Resolve ticket,2010-09-13 07:26:02,Value 2
3385,Closed,2010-10-12 14:00:18,Value 5
3386,Assign seriousness,2012-03-12 11:01:53,Value 1
3386,Take in charge ticket,2012-03-12 11:02:03,Value 1
3386,Resolve ticket,2012-03-13 11:12:21,Value 1
3386,Closed,2012-04-18 10:10:32,Value 5
3387,Insert ticket,2010-11-08 15:58:27,Value 11
3387,Assign seriousness,2010-11-08 15:58:58,Value 11
3387,Take in charge ticket,2010-11-08 16:01:55,Value 11
3387,Resolve ticket,2010-11-08 16:02:02,Value 11
3387,Closed,2011-01-06 16:00:33,Value 5
3388,Assign seriousness,2012-09-13 13:22:30,Value 1
3388,Take in charge ticket,2012-10-01 10:54:36,Value 13
3388,Resolve ticket,2012-10-12 15:01:58,Value 13
3388,Closed,2012-10-27 15:02:12,Value 3
3389,Assign seriousness,2011-07-04 14:08:11,Value 9
3389,Take in charge ticket,2011-07-08 07:28:19,Value 12
3389,Wait,2011-07-08 07:36:02,Value 12
3389,Take in charge ticket,2011-07-08 14:48:50,Value 9
3389,Resolve ticket,2011-07-08 14:49:29,Value 9
3389,Closed,2011-08-20 12:20:32,Value 5
3391,Assign seriousness,2010-11-11 14:43:24,Value 2
3391,Assign seriousness,2010-11-11 14:43:44,Value 2
3391,Take in charge ticket,2010-11-11 14:43:53,Value 2
3391,Resolve ticket,2010-11-11 17:13:46,Value 2
3391,Closed,2010-12-14 14:50:44,Value 5
3392,Assign seriousness,2012-07-19 15:09:30,Value 13
3392,Take in charge ticket,2012-07-19 15:09:40,Value 13
3392,Resolve ticket,2012-07-23 10:14:41,Value 13
3392,Closed,2012-09-01 15:10:46,Value 5
3393,Assign seriousness,2011-12-30 10:14:07,Value 1
3393,Take in charge ticket,2012-01-02 09:04:23,Value 4
3393,Resolve ticket,2012-01-13 14:28:30,Value 4
3393,Closed,2012-02-01 10:22:41,Value 5
3394,Assign seriousness,2012-07-25 15:31:35,Value 13
3394,Assign seriousness,2012-07-25 15:52:58,Value 4
3394,Take in charge ticket,2012-07-26 07:00:25,Value 6
3394,Resolve ticket,2012-07-26 07:13:29,Value 6
3394,Closed,2012-09-07 15:41:20,Value 5
3395,Assign seriousness,2012-08-09 16:03:00,Value 4
3395,Take in charge ticket,2012-08-10 10:35:24,Value 4
3395,Resolve ticket,2012-08-10 12:55:05,Value 4
3395,Closed,2012-09-12 16:01:15,Value 5
3396,Assign seriousness,2012-05-17 09:56:43,Value 1
3396,Take in charge ticket,2012-05-17 12:38:00,Value 4
3396,Resolve ticket,2012-05-18 12:11:04,Value 4
3396,Closed,2012-06-24 10:00:30,Value 5
3397,Assign seriousness,2012-02-14 15:09:55,Value 2
3397,Resolve ticket,2012-02-14 15:10:30,Value 2
3397,Closed,2012-03-29 14:10:28,Value 5
3398,Assign seriousness,2011-05-17 14:32:51,Value 13
3398,Take in charge ticket,2011-05-17 14:33:01,Value 13
3398,Resolve ticket,2011-05-17 14:34:44,Value 13
3398,Closed,2011-07-02 14:40:28,Value 5
3399,Assign seriousness,2011-09-13 13:51:01,Value 13
3399,Take in charge ticket,2011-09-28 10:25:54,Value 9
3399,Wait,2011-10-06 12:27:11,Value 9
3399,Resolve ticket,2011-10-06 12:43:25,Value 2
3399,Closed,2011-10-21 12:43:45,Value 5
3400,Assign seriousness,2010-10-07 16:07:26,Value 9
3400,Assign seriousness,2010-10-08 09:24:21,Value 2
3400,Take in charge ticket,2010-10-08 09:24:28,Value 2
3400,Wait,2010-10-08 15:31:49,Value 7
3400,Take in charge ticket,2010-10-11 16:08:18,Value 7
3400,Resolve ticket,2010-10-11 16:08:30,Value 7
3400,Closed,2010-11-20 17:00:27,Value 5
3402,Assign seriousness,2012-07-16 10:11:45,Value 4
3402,Take in charge ticket,2012-07-16 10:12:30,Value 4
3402,Wait,2012-07-17 14:05:41,Value 4
3402,Resolve ticket,2012-08-27 10:53:58,Value 4
3402,Closed,2012-09-11 10:54:13,Value 3
3403,Assign seriousness,2012-07-18 12:02:20,Value 1
3403,Take in charge ticket,2012-07-18 12:02:34,Value 1
3403,Resolve ticket,2012-07-23 08:07:11,Value 1
3403,Closed,2012-09-01 08:14:21,Value 5
3404,Assign seriousness,2010-07-23 08:59:35,Value 19
3404,Take in charge ticket,2010-07-29 13:47:13,Value 6
3404,Resolve ticket,2010-07-30 09:31:26,Value 6
3404,Closed,2010-08-25 09:00:27,Value 5
3405,Assign seriousness,2011-05-02 07:38:49,Value 8
3405,Take in charge ticket,2011-05-02 07:39:18,Value 8
3405,Resolve ticket,2011-05-02 10:16:41,Value 2
3405,Closed,2011-06-19 07:41:00,Value 5
3406,Assign seriousness,2012-05-31 15:32:58,Value 1
3406,Take in charge ticket,2012-06-01 07:11:30,Value 2
3406,Wait,2012-06-18 13:39:30,Value 2
3406,Resolve ticket,2012-07-12 08:51:34,Value 2
3406,Closed,2012-07-27 08:51:47,Value 5
3407,Assign seriousness,2010-07-19 13:52:32,Value 15
3407,Assign seriousness,2010-07-19 15:28:15,Value 2
3407,Take in charge ticket,2010-07-19 15:28:26,Value 2
3407,Resolve ticket,2010-07-22 15:59:39,Value 15
3407,Closed,2010-08-19 14:00:17,Value 5
3408,Assign seriousness,2010-06-16 08:28:25,Value 2
3408,Take in charge ticket,2010-06-21 10:35:45,Value 2
3408,Resolve ticket,2010-06-21 15:55:21,Value 2
3408,Closed,2010-08-01 08:30:22,Value 5
3409,Assign seriousness,2013-01-18 16:43:05,Value 1
3409,Take in charge ticket,2013-02-04 08:10:08,Value 2
3409,Resolve ticket,2013-02-04 10:44:08,Value 2
3409,Closed,2013-02-19 10:44:26,Value 3
3410,Assign seriousness,2012-09-04 13:52:49,Value 13
3410,Take in charge ticket,2012-09-12 14:44:26,Value 13
3410,Resolve ticket,2012-10-02 08:08:41,Value 13
3410,Closed,2012-10-17 08:08:57,Value 3
3411,Assign seriousness,2013-01-30 17:08:19,Value 1
3411,Take in charge ticket,2013-02-07 14:42:38,Value 2
3411,Resolve ticket,2013-02-15 09:30:00,Value 9
3411,Closed,2013-03-02 09:30:14,Value 3
3413,Assign seriousness,2011-02-10 16:18:25,Value 8
3413,Take in charge ticket,2011-02-14 10:57:01,Value 12
3413,Resolve ticket,2011-02-14 10:58:59,Value 12
3413,Closed,2011-04-10 15:18:53,Value 5
3414,Assign seriousness,2012-01-13 09:44:29,Value 1
3414,Take in charge ticket,2012-01-16 15:54:12,Value 2
3414,Resolve ticket,2012-01-23 15:00:36,Value 2
3414,Closed,2012-03-01 09:50:31,Value 5
3415,Assign seriousness,2010-09-28 08:56:53,Value 9
3415,Take in charge ticket,2010-09-28 09:24:55,Value 6
3415,Resolve ticket,2010-09-28 09:26:27,Value 6
3415,Closed,2010-11-11 10:00:43,Value 5
3416,Assign seriousness,2013-02-12 08:15:59,Value 1
3416,Take in charge ticket,2013-02-26 08:42:42,Value 2
3416,Wait,2013-02-26 09:24:38,Value 2
3416,Resolve ticket,2013-02-28 08:43:15,Value 1
3416,Closed,2013-03-15 08:43:32,Value 3
3417,Assign seriousness,2013-11-22 13:34:54,Value 1
3417,Take in charge ticket,2013-11-26 17:00:40,Value 2
3417,Wait,2013-12-05 16:12:58,Value 4
3417,Resolve ticket,2013-12-11 08:36:52,Value 4
3417,Closed,2013-12-26 08:37:07,Value 3
3418,Insert ticket,2010-07-27 09:41:44,Value 19
3418,Assign seriousness,2010-07-27 15:45:42,Value 19
3418,Take in charge ticket,2010-08-02 09:17:37,Value 9
3418,Resolve ticket,2010-08-02 09:18:34,Value 9
3418,Closed,2010-09-11 09:50:29,Value 5
3419,Assign seriousness,2012-06-28 08:55:14,Value 1
3419,Take in charge ticket,2012-06-28 10:56:53,Value 4
3419,Resolve ticket,2012-06-28 12:57:37,Value 4
3419,Closed,2012-08-04 09:00:27,Value 5
3420,Insert ticket,2010-03-15 10:35:48,Value 11
3420,Assign seriousness,2010-03-15 10:35:57,Value 11
3420,Take in charge ticket,2010-03-15 10:36:06,Value 11
3420,Resolve ticket,2010-03-15 11:12:05,Value 11
3420,Closed,2010-04-21 09:40:40,Value 5
3421,Assign seriousness,2010-03-16 08:09:09,Value 2
3421,Take in charge ticket,2010-03-16 14:26:25,Value 12
3421,Resolve ticket,2010-03-16 14:28:38,Value 12
3421,Closed,2010-04-29 07:10:44,Value 5
3422,Assign seriousness,2010-07-12 12:42:45,Value 2
3422,Take in charge ticket,2010-07-12 12:43:53,Value 2
3422,Resolve ticket,2010-07-12 12:53:43,Value 2
3422,Closed,2010-08-25 12:50:27,Value 5
3424,Assign seriousness,2011-10-14 07:50:40,Value 1
3424,Resolve ticket,2011-10-14 09:54:41,Value 2
3424,Resolve ticket,2011-10-14 09:54:41,Value 2
3424,Closed,2011-11-20 09:00:19,Value 5
3425,Assign seriousness,2011-06-28 09:06:59,Value 8
3425,Assign seriousness,2011-06-28 09:07:16,Value 8
3425,Take in charge ticket,2011-06-29 07:32:20,Value 2
3425,Resolve ticket,2011-06-29 07:49:44,Value 2
3425,Closed,2011-07-29 09:10:48,Value 5
3426,Assign seriousness,2012-09-11 15:56:14,Value 1
3426,Take in charge ticket,2012-09-12 13:48:45,Value 3
3426,Require upgrade,2012-09-19 14:17:02,Value 13
3426,Resolve ticket,2012-10-12 10:15:01,Value 13
3426,Closed,2012-10-27 10:15:12,Value 3
3427,Assign seriousness,2011-11-18 14:49:38,Value 1
3427,Take in charge ticket,2011-11-18 14:53:18,Value 9
3427,Resolve ticket,2011-11-21 08:06:41,Value 9
3427,Closed,2012-01-05 14:51:41,Value 5
3428,Assign seriousness,2013-06-28 12:39:50,Value 14
3428,Take in charge ticket,2013-07-04 10:25:50,Value 2
3428,Wait,2013-07-16 07:46:55,Value 2
3428,Resolve ticket,2013-07-25 09:04:23,Value 2
3428,Closed,2013-08-09 09:04:39,Value 3
3429,Assign seriousness,2011-09-21 10:01:14,Value 1
3429,Assign seriousness,2011-09-21 14:26:12,Value 2
3429,Resolve ticket,2011-09-21 14:28:13,Value 2
3429,Closed,2011-10-22 10:10:43,Value 5
3430,Assign seriousness,2012-05-04 15:34:41,Value 1
3430,Take in charge ticket,2012-05-07 13:53:02,Value 9
3430,Wait,2012-05-07 13:57:44,Value 12
3430,Resolve ticket,2012-05-07 15:12:58,Value 12
3430,Closed,2012-06-07 08:00:23,Value 5
3431,Assign seriousness,2012-01-12 12:00:49,Value 1
3431,Take in charge ticket,2012-01-13 08:34:29,Value 9
3431,Wait,2012-02-03 11:51:14,Value 9
3431,Resolve ticket,2012-02-09 12:02:21,Value 9
3431,Closed,2012-02-24 12:02:44,Value 5
3432,Assign seriousness,2010-09-20 08:30:07,Value 9
3432,Take in charge ticket,2010-09-20 15:28:15,Value 2
3432,Resolve ticket,2010-09-20 15:28:52,Value 2
3432,Closed,2010-11-03 09:40:29,Value 5
3433,Assign seriousness,2011-08-02 13:07:34,Value 13
3433,Take in charge ticket,2011-08-05 12:44:00,Value 13
3433,Wait,2011-08-05 15:07:55,Value 13
3433,Resolve ticket,2011-08-25 13:25:36,Value 13
3433,Closed,2011-09-09 13:25:52,Value 5
3435,Assign seriousness,2012-07-23 11:04:02,Value 4
3435,Take in charge ticket,2012-07-23 12:09:09,Value 4
3435,Resolve ticket,2012-07-31 08:58:40,Value 4
3435,Closed,2012-09-05 11:00:42,Value 5
3436,Assign seriousness,2011-07-04 14:17:49,Value 9
3436,Take in charge ticket,2011-07-05 07:25:50,Value 9
3436,Resolve ticket,2011-07-05 07:32:20,Value 9
3436,Closed,2011-08-04 14:20:32,Value 5
3437,Assign seriousness,2010-10-08 08:07:26,Value 15
3437,Take in charge ticket,2010-10-08 09:22:45,Value 2
3437,Resolve ticket,2010-10-08 09:31:44,Value 2
3437,Closed,2010-11-21 09:11:12,Value 5
3438,Assign seriousness,2012-02-09 16:19:34,Value 1
3438,Take in charge ticket,2012-02-10 09:51:02,Value 2
3438,Resolve ticket,2012-02-10 14:33:04,Value 2
3438,Closed,2012-03-24 16:20:30,Value 5
3439,Assign seriousness,2011-02-10 16:14:57,Value 8
3439,Take in charge ticket,2011-02-14 11:03:41,Value 12
3439,Resolve ticket,2011-03-02 13:25:05,Value 12
3439,Closed,2011-04-01 12:25:23,Value 5
3440,Assign seriousness,2010-12-20 08:53:54,Value 8
3440,Take in charge ticket,2010-12-20 12:01:25,Value 7
3440,Resolve ticket,2010-12-20 14:26:29,Value 7
3440,Closed,2011-01-26 09:00:31,Value 5
3441,Assign seriousness,2012-07-25 12:23:22,Value 4
3441,Take in charge ticket,2012-07-25 12:44:54,Value 4
3441,Resolve ticket,2012-07-27 13:59:34,Value 4
3441,Closed,2012-09-01 12:30:16,Value 5
3442,Assign seriousness,2011-12-13 08:02:11,Value 4
3442,Resolve ticket,2011-12-13 08:02:58,Value 4
3442,Closed,2012-01-13 08:10:52,Value 5
3443,Assign seriousness,2010-05-10 13:50:22,Value 6
3443,Take in charge ticket,2010-05-12 12:16:49,Value 2
3443,Resolve ticket,2010-05-26 13:32:33,Value 2
3443,Closed,2010-06-10 14:00:39,Value 5
3444,Assign seriousness,2010-12-01 15:56:02,Value 2
3444,Take in charge ticket,2010-12-07 15:02:54,Value 2
3444,Resolve ticket,2010-12-07 15:03:03,Value 2
3444,Closed,2011-01-08 16:00:49,Value 5
3447,Assign seriousness,2011-02-25 09:08:23,Value 8
3447,Take in charge ticket,2011-02-28 10:26:41,Value 16
3447,Wait,2011-02-28 10:27:24,Value 16
3447,Take in charge ticket,2011-03-02 17:25:05,Value 6
3447,Resolve ticket,2011-03-02 17:25:19,Value 6
3447,Closed,2011-04-01 16:25:43,Value 5
3448,Assign seriousness,2010-06-24 12:54:57,Value 6
3448,Take in charge ticket,2010-06-24 13:21:25,Value 6
3448,Resolve ticket,2010-06-24 13:21:39,Value 6
3448,Take in charge ticket,2010-06-25 14:13:49,Value 6
3448,Wait,2010-06-25 14:54:04,Value 6
3448,Take in charge ticket,2010-06-30 13:53:55,Value 6
3448,Resolve ticket,2010-06-30 13:55:26,Value 6
3448,Closed,2010-08-07 13:00:37,Value 5
3449,Take in charge ticket,2011-11-10 11:59:37,Value 1
3449,Resolve ticket,2011-11-11 11:04:56,Value 1
3449,Closed,2011-12-18 12:01:26,Value 5
3450,Assign seriousness,2011-08-24 14:30:52,Value 9
3450,Resolve ticket,2011-08-25 09:59:23,Value 9
3450,Closed,2011-09-24 14:40:26,Value 5
